"REPORTER","Reporter Country","PARTNER","Partner Country","COM_H3","Commodity","MEASURE","Measure","TIME","Time","Value","Flag Codes","Flags"
"BRA","Brazil","PRY","Paraguay","6115","6115: Panty hose, tights, stockings, socks and other hosiery, including graduated compression hosiery (for example, stockings for varicose veins) and footwear without applied soles, knitted or crocheted.","2","Method used","2017","2017",2,,
"BRA","Brazil","PRY","Paraguay","6115","6115: Panty hose, tights, stockings, socks and other hosiery, including graduated compression hosiery (for example, stockings for varicose veins) and footwear without applied soles, knitted or crocheted.","2","Method used","2018","2018",3,,
"BRA","Brazil","PRY","Paraguay","6115","6115: Panty hose, tights, stockings, socks and other hosiery, including graduated compression hosiery (for example, stockings for varicose veins) and footwear without applied soles, knitted or crocheted.","2","Method used","2019","2019",3,,
"BRA","Brazil","PRY","Paraguay","6115","6115: Panty hose, tights, stockings, socks and other hosiery, including graduated compression hosiery (for example, stockings for varicose veins) and footwear without applied soles, knitted or crocheted.","2","Method used","2020","2020",2,,
"BRA","Brazil","PRY","Paraguay","7323","7323: Table, kitchen or other household articles and parts thereof, of iron or steel; iron or steel wool; pot scourers and scouring or polishing pads, gloves and the like, of iron or steel.","2","Method used","2015","2015",2,,
"BRA","Brazil","PRY","Paraguay","7323","7323: Table, kitchen or other household articles and parts thereof, of iron or steel; iron or steel wool; pot scourers and scouring or polishing pads, gloves and the like, of iron or steel.","2","Method used","2016","2016",2,,
"BRA","Brazil","PRY","Paraguay","7323","7323: Table, kitchen or other household articles and parts thereof, of iron or steel; iron or steel wool; pot scourers and scouring or polishing pads, gloves and the like, of iron or steel.","2","Method used","2017","2017",2,,
"BRA","Brazil","PRY","Paraguay","7323","7323: Table, kitchen or other household articles and parts thereof, of iron or steel; iron or steel wool; pot scourers and scouring or polishing pads, gloves and the like, of iron or steel.","2","Method used","2018","2018",3,,
"BRA","Brazil","PRY","Paraguay","7323","7323: Table, kitchen or other household articles and parts thereof, of iron or steel; iron or steel wool; pot scourers and scouring or polishing pads, gloves and the like, of iron or steel.","2","Method used","2019","2019",3,,
"BRA","Brazil","PRY","Paraguay","7323","7323: Table, kitchen or other household articles and parts thereof, of iron or steel; iron or steel wool; pot scourers and scouring or polishing pads, gloves and the like, of iron or steel.","2","Method used","2020","2020",2,,
"BRA","Brazil","PRY","Paraguay","5806","5806: Narrow woven fabrics, other than goods of heading 58.07; narrow fabrics consisting of warp without weft assembled by means of an adhesive (bolducs).","2","Method used","2015","2015",4,,
"BRA","Brazil","PRY","Paraguay","5806","5806: Narrow woven fabrics, other than goods of heading 58.07; narrow fabrics consisting of warp without weft assembled by means of an adhesive (bolducs).","2","Method used","2016","2016",2,,
"BRA","Brazil","PRY","Paraguay","5806","5806: Narrow woven fabrics, other than goods of heading 58.07; narrow fabrics consisting of warp without weft assembled by means of an adhesive (bolducs).","2","Method used","2017","2017",3,,
"BRA","Brazil","PRY","Paraguay","5806","5806: Narrow woven fabrics, other than goods of heading 58.07; narrow fabrics consisting of warp without weft assembled by means of an adhesive (bolducs).","2","Method used","2018","2018",3,,
"BRA","Brazil","PRY","Paraguay","5806","5806: Narrow woven fabrics, other than goods of heading 58.07; narrow fabrics consisting of warp without weft assembled by means of an adhesive (bolducs).","2","Method used","2019","2019",3,,
"BRA","Brazil","PRY","Paraguay","5806","5806: Narrow woven fabrics, other than goods of heading 58.07; narrow fabrics consisting of warp without weft assembled by means of an adhesive (bolducs).","2","Method used","2020","2020",2,,
"BRA","Brazil","PRY","Paraguay","8513","8513: Portable electric lamps designed to function by their own source of energy (for example, dry batteries, accumulators, magnetos), other than lighting equipment of heading 85.12.","2","Method used","2015","2015",5,,
"BRA","Brazil","PRY","Paraguay","8513","8513: Portable electric lamps designed to function by their own source of energy (for example, dry batteries, accumulators, magnetos), other than lighting equipment of heading 85.12.","2","Method used","2016","2016",5,,
"BRA","Brazil","PRY","Paraguay","8513","8513: Portable electric lamps designed to function by their own source of energy (for example, dry batteries, accumulators, magnetos), other than lighting equipment of heading 85.12.","2","Method used","2017","2017",5,,
"BRA","Brazil","PRY","Paraguay","8513","8513: Portable electric lamps designed to function by their own source of energy (for example, dry batteries, accumulators, magnetos), other than lighting equipment of heading 85.12.","2","Method used","2018","2018",5,,
"BRA","Brazil","PRY","Paraguay","8513","8513: Portable electric lamps designed to function by their own source of energy (for example, dry batteries, accumulators, magnetos), other than lighting equipment of heading 85.12.","2","Method used","2019","2019",5,,
"BRA","Brazil","PRY","Paraguay","8513","8513: Portable electric lamps designed to function by their own source of energy (for example, dry batteries, accumulators, magnetos), other than lighting equipment of heading 85.12.","2","Method used","2020","2020",5,,
"BRA","Brazil","PRY","Paraguay","0303","0303: Fish, frozen, excluding fish fillets and other fish meat of heading 03.04.","2","Method used","2015","2015",5,,
"BRA","Brazil","PRY","Paraguay","0303","0303: Fish, frozen, excluding fish fillets and other fish meat of heading 03.04.","2","Method used","2016","2016",5,,
"BRA","Brazil","PRY","Paraguay","0303","0303: Fish, frozen, excluding fish fillets and other fish meat of heading 03.04.","2","Method used","2017","2017",5,,
"BRA","Brazil","PRY","Paraguay","0303","0303: Fish, frozen, excluding fish fillets and other fish meat of heading 03.04.","2","Method used","2018","2018",5,,
"BRA","Brazil","PRY","Paraguay","0303","0303: Fish, frozen, excluding fish fillets and other fish meat of heading 03.04.","2","Method used","2019","2019",5,,
"BRA","Brazil","PRY","Paraguay","0303","0303: Fish, frozen, excluding fish fillets and other fish meat of heading 03.04.","2","Method used","2020","2020",5,,
"BRA","Brazil","PRY","Paraguay","2906","2906: Cyclic alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives.","2","Method used","2015","2015",2,,
"BRA","Brazil","PRY","Paraguay","2906","2906: Cyclic alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives.","2","Method used","2016","2016",2,,
"BRA","Brazil","PRY","Paraguay","2906","2906: Cyclic alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives.","2","Method used","2017","2017",2,,
"BRA","Brazil","PRY","Paraguay","2906","2906: Cyclic alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives.","2","Method used","2018","2018",3,,
"BRA","Brazil","PRY","Paraguay","2906","2906: Cyclic alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives.","2","Method used","2019","2019",3,,
"BRA","Brazil","PRY","Paraguay","2906","2906: Cyclic alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives.","2","Method used","2020","2020",2,,
"BRA","Brazil","PRY","Paraguay","5004","5004: Silk yarn (other than yarn spun from silk waste) not put up for retail sale.","2","Method used","2015","2015",5,,
"BRA","Brazil","PRY","Paraguay","5004","5004: Silk yarn (other than yarn spun from silk waste) not put up for retail sale.","2","Method used","2016","2016",5,,
"BRA","Brazil","PRY","Paraguay","5004","5004: Silk yarn (other than yarn spun from silk waste) not put up for retail sale.","2","Method used","2017","2017",5,,
"BRA","Brazil","PRY","Paraguay","5004","5004: Silk yarn (other than yarn spun from silk waste) not put up for retail sale.","2","Method used","2018","2018",5,,
"BRA","Brazil","PRY","Paraguay","5004","5004: Silk yarn (other than yarn spun from silk waste) not put up for retail sale.","2","Method used","2019","2019",5,,
"BRA","Brazil","PRY","Paraguay","5004","5004: Silk yarn (other than yarn spun from silk waste) not put up for retail sale.","2","Method used","2020","2020",5,,
"BRA","Brazil","PRY","Paraguay","3901","3901: Polymers of ethylene, in primary forms.","2","Method used","2015","2015",2,,
"BRA","Brazil","PRY","Paraguay","3901","3901: Polymers of ethylene, in primary forms.","2","Method used","2016","2016",2,,
"BRA","Brazil","PRY","Paraguay","3901","3901: Polymers of ethylene, in primary forms.","2","Method used","2017","2017",2,,
"BRA","Brazil","PRY","Paraguay","3901","3901: Polymers of ethylene, in primary forms.","2","Method used","2018","2018",3,,
"BRA","Brazil","PRY","Paraguay","3901","3901: Polymers of ethylene, in primary forms.","2","Method used","2019","2019",3,,
"BRA","Brazil","PRY","Paraguay","3901","3901: Polymers of ethylene, in primary forms.","2","Method used","2020","2020",2,,
"BRA","Brazil","PRY","Paraguay","8453","8453: Machinery for preparing, tanning or working hides, skins or leather or for making or repairing footwear or other articles of hides, skins or leather, other than sewing machines.","2","Method used","2015","2015",4,,
"BRA","Brazil","PRY","Paraguay","8453","8453: Machinery for preparing, tanning or working hides, skins or leather or for making or repairing footwear or other articles of hides, skins or leather, other than sewing machines.","2","Method used","2016","2016",2,,
"BRA","Brazil","PRY","Paraguay","8453","8453: Machinery for preparing, tanning or working hides, skins or leather or for making or repairing footwear or other articles of hides, skins or leather, other than sewing machines.","2","Method used","2017","2017",5,,
"BRA","Brazil","PRY","Paraguay","8453","8453: Machinery for preparing, tanning or working hides, skins or leather or for making or repairing footwear or other articles of hides, skins or leather, other than sewing machines.","2","Method used","2018","2018",5,,
"BRA","Brazil","PRY","Paraguay","8453","8453: Machinery for preparing, tanning or working hides, skins or leather or for making or repairing footwear or other articles of hides, skins or leather, other than sewing machines.","2","Method used","2019","2019",5,,
"BRA","Brazil","PRY","Paraguay","8453","8453: Machinery for preparing, tanning or working hides, skins or leather or for making or repairing footwear or other articles of hides, skins or leather, other than sewing machines.","2","Method used","2020","2020",5,,
"BRA","Brazil","PRY","Paraguay","4901","4901: Printed books, brochures, leaflets and similar printed matter, whether or not in single sheets.","2","Method used","2015","2015",5,,
"BRA","Brazil","PRY","Paraguay","4901","4901: Printed books, brochures, leaflets and similar printed matter, whether or not in single sheets.","2","Method used","2016","2016",5,,
"BRA","Brazil","PRY","Paraguay","4901","4901: Printed books, brochures, leaflets and similar printed matter, whether or not in single sheets.","2","Method used","2017","2017",5,,
