year,reporter,trade_flow,partner,hs_code,commodity,unit_type,quantity,net_weight,cif_value,fob_value
2023,Paraguay,imported_from,Brazil,420100,"Saddlery and harness; for any animal (including traces, leads, knee pads, muzzles, saddle cloths, saddle bags, dog coats and the like), of any materials",kg,3033.36,3033.36,42556.67,41480.47
2023,Paraguay,imported_from,Brazil,420211,"Cases and containers; trunks, suit-cases, vanity-cases, executive-cases, brief-cases, school satchels and similar containers, with outer surface of leather or of composition leather",,0.0,28.9,2640.94,1588.52
2023,Paraguay,imported_from,Brazil,420212,"Cases and containers; trunks, suit-cases, vanity-cases, executive-cases, brief-cases, school satchels and similar containers, with outer surface of plastics or of textile materials",,0.0,25667.365,140127.9,131768.15
2023,Paraguay,imported_from,Brazil,420219,"Cases and containers; trunks, suit-cases, vanity-cases, executive-cases, brief-cases, school satchels and similar containers, of vulcanised fibre or of paperboard, or wholly or mainly covered with such materials or with paper",,0.0,85.94,4462.53,3669.3
2023,Paraguay,imported_from,Brazil,420221,"Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather",,0.0,2602.88,303992.28,295700.89
2023,Paraguay,imported_from,Brazil,420222,"Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of sheeting of plastics or of textile materials",,0.0,11785.73,422066.25,412669.26
2023,Paraguay,imported_from,Brazil,420229,"Cases and containers; handbags (whether or not with shoulder strap and including those without handle), of vulcanised fibre or of paperboard, or wholly or mainly covered with such materials or with paper",,0.0,3714.14,70486.18,66651.49
2023,Paraguay,imported_from,Brazil,420231,"Cases and containers; of a kind normally carried in the pocket or in the handbag, with outer surface of leather or of composition leather",kg,1826.56,1826.56,99112.79,96031.11
2023,Paraguay,imported_from,Brazil,420232,"Cases and containers; of a kind normally carried in the pocket or in the handbag, with outer surface of sheeting of plastics or of textile materials",kg,840.662,840.662,27076.87,26437.47
2023,Paraguay,imported_from,Brazil,420239,"Cases and containers; of a kind normally carried in the pocket or in the handbag, of vulcanised fibre or of paperboard, or wholly or mainly covered with such materials or with paper",kg,72.0,72.0,1483.51,1443.32
2023,Paraguay,imported_from,Brazil,420291,"Cases and containers; n.e.c. in heading 4202, with outer surface of leather or of composition leather",kg,561.142,561.142,61962.0,59166.21
2023,Paraguay,imported_from,Brazil,420292,"Cases and containers; n.e.c. in heading 4202, with outer surface of sheeting of plastics or of textile materials",kg,7439.7,7439.7,182469.022,178534.38
2023,Paraguay,imported_from,Brazil,420299,"Cases and containers; n.e.c. in heading 4202, of vulcanised fibre or of paperboard, or wholly or mainly covered with such materials or with paper",kg,291.612,291.612,7018.01,6354.99
2023,Paraguay,imported_from,Brazil,420310,"Apparel; articles of apparel, of leather or of composition leather",kg,41.018,41.018,15218.75,14638.1
2023,Paraguay,imported_from,Brazil,420329,"Clothing accessories; gloves, mittens and mitts, n.e.c. in heading no. 4203, of leather or composition leather, not specially designed for use in sports",kg,1602.34,1602.34,25878.73,24035.94
2023,Paraguay,imported_from,Brazil,420330,"Clothing accessories; belts and bandoliers, of leather or of composition leather",kg,3675.56,3675.56,137592.0,133876.54
2023,Paraguay,imported_from,Brazil,420340,"Clothing accessories; of leather or of composition leather, n.e.c. in heading no. 4203",kg,37.95,37.95,1603.56,1482.1
2023,Paraguay,imported_from,Brazil,420500,"Leather articles; n.e.c. in chapter 42, of leather or composition leather",kg,11913.72,11913.72,104316.11,99164.56
2023,Paraguay,imported_from,Brazil,430219,"Furskins; tanned or dressed, whole, with or without head, tail or paws, not assembled, n.e.c. in heading no. 4302, excluding goods or heading no. 4303",kg,16.0,16.0,669.01,657.39
2023,Paraguay,imported_from,Brazil,430230,"Furskins; tanned or dressed, whole skins and pieces or cuttings thereof, assembled, excluding goods of heading no. 4303",kg,5.0,5.0,44.24,43.3
2023,Paraguay,imported_from,Brazil,430310,Furskin articles; apparel and clothing accessories,kg,14.2,14.2,792.48,781.71
2023,Paraguay,imported_from,Brazil,430390,Furskin articles; other than apparel and clothing accessories,kg,7.0,7.0,183.03,180.76
2023,Paraguay,imported_from,Brazil,440131,"Wood; for fuel, sawdust and wood waste and scrap, agglomerated in wood pellets",kg,22036.4,22036.4,9928.14,9733.04
2023,Paraguay,imported_from,Brazil,440139,"Wood; for fuel, sawdust and wood waste and scrap, agglomerated in logs or similar forms, other than wood pellets or wood briquettes",kg,6.0,6.0,68.39,1.0
2023,Paraguay,imported_from,Brazil,440141,"Wood; for fuel, sawdust and wood waste and scrap, not agglomerated; sawdust",kg,0.7,0.7,33.6,10.0
2023,Paraguay,imported_from,Brazil,440149,"Wood; for fuel, sawdust and wood waste and scrap, not agglomerated and not including sawdust",kg,1.05,1.05,62.19,1.52
2023,Paraguay,imported_from,Brazil,440290,"Wood; charcoal of wood other than bamboo, nut or shell, whether or not agglomerated",kg,3100.0,3100.0,698.33,685.5
2023,Paraguay,imported_from,Brazil,440711,"Wood; coniferous species, of pine (Pinus spp.), sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or finger-jointed, of a thickness exceeding 6mm",cubic_meters,220.471,128181.0,72077.26,70974.37
2023,Paraguay,imported_from,Brazil,440723,"Wood, tropical; teak, sawn or chipped lengthwise, sliced or peeled, planed, square dressed, structural, thicker than 6mm",cubic_meters,0.465,325.0,1951.2,1863.38
2023,Paraguay,imported_from,Brazil,440729,"Wood, tropical, n.e.c. in item no. 4407.2, sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or finger-jointed, of a thickness exceeding 6mm",cubic_meters,142.186,99431.0,100568.02,96361.61
2023,Paraguay,imported_from,Brazil,440799,"Wood; sawn or chipped lengthwise, sliced or peeled, of a thickness exceeding 6mm, whether or not planed, sanded or finger-jointed, n.e.c. in heading no. 4407",cubic_meters,28.865,20185.0,4165.38,4079.74
2023,Paraguay,imported_from,Brazil,440839,"Wood, of tropical wood; as in Subheading note 2 to this Chapter, n.e.c. in heading no. 4408.31, sheets for veneer or plywood, other wood sawn length wise, sliced or peeled, whether or not planed, sanded or end-jointed, not thicker than 6mm",kg,41944.0,41944.0,55811.51,50211.82
2023,Paraguay,imported_from,Brazil,440890,"Wood; n.e.c. in heading no. 4408, sheets for veneer or plywood, other wood sawn lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, not exceeding 6mm in thickness",kg,2496.5,2496.5,2098.19,1877.0
2023,Paraguay,imported_from,Brazil,440910,"Wood; coniferous (including unassembled strips and friezes for parquet flooring), continuously shaped along any edges, ends or faces, whether or not planed, sanded or end-jointed",kg,6210.0,6210.0,1464.1,1440.15
2023,Paraguay,imported_from,Brazil,440929,"Wood; non-coniferous, other than bamboo or tropical wood, (including unassembled strips and friezes for parquet flooring), continuously shaped along any edges, ends or faces, whether or not planed, sanded or end-jointed",kg,5542.68,5542.68,29805.51,28481.51
2023,Paraguay,imported_from,Brazil,441011,"Particle board of wood, whether or not agglomerated with resins or other organic binding substances",kg,9971103.51,9971103.51,4836166.842,4035344.07
2023,Paraguay,imported_from,Brazil,441012,"Oriented strand board (OSB) of wood, whether or not agglomerated with resins or other organic binding substances",kg,427132.0,427132.0,194959.27,154222.44
2023,Paraguay,imported_from,Brazil,441112,"Medium density fibreboard (MDF), of a thickness not exceeding 5 mm",kg,667130.01,667130.01,399859.104,354177.92
2023,Paraguay,imported_from,Brazil,441113,"Medium density fibreboard (MDF), of a thickness exceeding 5 mm but not exceeding 9 mm",kg,1710958.0,1710958.0,1152221.94,1040975.76
2023,Paraguay,imported_from,Brazil,441114,"Medium density fibreboard (MDF), of a thickness exceeding 9 mm",kg,15761930.0,15761930.0,9011939.27,8283591.96
2023,Paraguay,imported_from,Brazil,441192,"Fibreboard (other than MDF) of a density exceeding 0.8g/cm3, of wood or other ligneous materials, bonded or not with resins or other organic substances",kg,456996.7,456996.7,283278.68,246056.81
2023,Paraguay,imported_from,Brazil,441194,"Fibreboard (other than MDF) of a density not exceeding 0.5g/cm3, of wood or other ligneous materials, bonded or not with resins or other organic substances",kg,0.5,0.5,41.3,0.3
2023,Paraguay,imported_from,Brazil,441210,"Plywood, veneered panels and similar laminated wood; of bamboo",cubic_meters,0.387,19.844,374.1,368.13
2023,Paraguay,imported_from,Brazil,441239,"Plywood; consisting only of sheets of wood (not bamboo), each ply 6mm or thinner, with both outer plies of coniferous wood",cubic_meters,3821.558,2261277.1,2319743.61,2137984.49
2023,Paraguay,imported_from,Brazil,441299,"Plywood; n.e.c. in heading 4412, with both outer plies of coniferous wood",kg,20479.2,20479.2,12428.33,12180.07
2023,Paraguay,imported_from,Brazil,441490,"Wooden frames; for paintings, photographs, mirrors or similar objects; not of tropical wood",kg,34.943,34.943,246.98,215.15
2023,Paraguay,imported_from,Brazil,441510,"Wood; cases, boxes, crates, drums, similar packings and cable-drums",,0.0,215718.0,332150.19,303987.61
2023,Paraguay,imported_from,Brazil,441520,"Wood; pallets, box pallets and other load boards; pallet collars",units,76700.401,703177.0,927795.08,650169.75
2023,Paraguay,imported_from,Brazil,441700,"Wood; tools, tool bodies, tool handles, broom or brush bodies and handles, boot and shoe lasts and trees, of wood",kg,85515.803,85515.803,141483.9,132936.87
2023,Paraguay,imported_from,Brazil,441821,"Wood; doors and their frames and thresholds, of tropical wood;",kg,20629.0,20629.0,71135.81,67618.65
2023,Paraguay,imported_from,Brazil,441829,"Wood; doors and their frames and thresholds, (of other than tropical wood)",kg,225947.62,225947.62,641584.06,615720.92
2023,Paraguay,imported_from,Brazil,441875,"Wood; assembled flooring panels, not of bamboo or with at least the top layer (wear layer) of bamboo, multilayer",kg,1441.99,1441.99,22797.5,21411.34
2023,Paraguay,imported_from,Brazil,441879,"Wood; assembled flooring panels, n.e.c in headings 4418.73, 4418.74 or 4418.75",kg,118.57,118.57,990.825,65.4
2023,Paraguay,imported_from,Brazil,441881,"Wood; engineered structural timber products, glue-laminated timber (glulam)",kg,3080.0,3080.0,8105.0,7000.0
2023,Paraguay,imported_from,Brazil,441899,"Wood; builders' joinery and carpentry of wood n.e.c. in heading no. 4418, other than of bamboo or cellular wood panels",kg,87736.0,87736.0,182115.87,164202.02
2023,Paraguay,imported_from,Brazil,441911,"Tableware and kitchenware, of wood; of bamboo, bread boards, chopping boards and similar boards",kg,1560.68,1560.68,6761.7,6450.78
2023,Paraguay,imported_from,Brazil,441912,"Tableware and kitchenware, of wood; of bamboo, chopsticks",kg,426.685,426.685,2307.27,2249.61
2023,Paraguay,imported_from,Brazil,441919,"Tableware and kitchenware, of wood; of bamboo, n.e.c. in heading 4419",kg,1190.79,1190.79,14897.29,14697.52
2023,Paraguay,imported_from,Brazil,441990,"Tableware and kitchenware, of wood; not of bamboo or tropical wood",kg,15176.3,15176.3,98532.01,94998.34
2023,Paraguay,imported_from,Brazil,442011,"Wood; statuettes and other ornaments, of tropical wood",kg,56263.9,56263.9,59306.32,54693.48
2023,Paraguay,imported_from,Brazil,442019,"Wood; statuettes and other ornaments, of other than tropical wood",kg,599.633,599.633,19401.56,18667.5
2023,Paraguay,imported_from,Brazil,442090,"Wood; marquetry and inlaid wood, caskets and cases for jewellery or cutlery and similar articles of wood, wooden articles of furniture not falling in chapter 94",kg,123.274,123.274,1221.37,1156.42
2023,Paraguay,imported_from,Brazil,442110,Wood; clothes hangers,kg,1136.78,1136.78,7550.79,6657.29
2023,Paraguay,imported_from,Brazil,442120,Wood; coffins,kg,5550.2,5550.2,23713.01,23109.07
2023,Paraguay,imported_from,Brazil,442191,"Wood; of bamboo, articles n.e.c. in heading no. 4414 to 4420 (excluding clothes hangers)",kg,26712.32,26712.32,105176.5,102419.97
2023,Paraguay,imported_from,Brazil,442199,"Wood; not of bamboo, articles n.e.c. in heading no. 4414 to 4420 (excluding clothes hangers)",kg,298143.7,298143.7,1200323.55,1160480.0
2023,Paraguay,imported_from,Brazil,450310,"Cork; corks and stoppers, of natural cork",kg,2.0,2.0,120.35,116.25
2023,Paraguay,imported_from,Brazil,450390,Cork; articles of natural cork other than corks and stoppers,kg,83.36,83.36,128.69,125.19
2023,Paraguay,imported_from,Brazil,450410,"Cork; blocks, plates, sheets and strip, tiles of any shape, solid cylinders (including discs), of agglomerated cork (with or without a binding substance)",kg,244.664,244.664,1620.9,1492.92
2023,Paraguay,imported_from,Brazil,450490,"Cork; articles of agglomerated cork (with or without a binding substance), n.e.c. in heading no. 4504",kg,4324.0,4324.0,15538.47,13840.08
2023,Paraguay,imported_from,Brazil,460121,"Plaiting materials, plaits and similar products of plaiting materials; mats, matting and screens, of bamboo",kg,486.06,486.06,2033.38,2008.2
2023,Paraguay,imported_from,Brazil,460129,"Plaiting materials, plaits and similar products of plaiting materials; mats, matting and screens, of vegetable materials other than bamboo or rattan",kg,210.0,210.0,1189.86,1081.08
2023,Paraguay,imported_from,Brazil,460193,"Plaiting materials, plaits and similar products of plaiting materials; (not mats, matting or screens), of rattan",kg,44.154,44.154,4456.23,4296.8
2023,Paraguay,imported_from,Brazil,460194,"Plaiting materials, plaits and similar products of plaiting materials; (not mats, matting or screens), of vegetable materials other than bamboo or rattan",kg,3.099,3.099,87.17,86.09
2023,Paraguay,imported_from,Brazil,460199,"Plaiting materials, plaits and similar products of plaiting materials; products of non-vegetable materials",kg,1710.61,1710.61,6689.03,6606.04
2023,Paraguay,imported_from,Brazil,460211,"Basketwork, wickerwork and other articles; of bamboo, made directly to shape from plaiting materials or made up from goods of heading no. 4601",kg,38.846,38.846,1541.72,1523.85
