reporter,hs_code,bound_tariff,commodity
Paraguay,70690,35.0,"Fresh or chilled salad beetroot, salsify, celeriac, radishes and similar edible roots (excl. carrots and turnips)"
Paraguay,70700,35.0,"Cucumbers and gherkins, fresh or chilled"
Paraguay,70810,35.0,"Fresh or chilled peas ""Pisum sativum"", shelled or unshelled"
Paraguay,70820,35.0,"Fresh or chilled beans ""Vigna spp., Phaseolus spp."", shelled or unshelled"
Paraguay,70890,35.0,"Fresh or chilled leguminous vegetables, shelled or unshelled (excl. peas ""Pisum sativum"" and beans ""Vigna spp., Phaseolus spp."")"
Paraguay,70910,35.0,Fresh or chilled globe artichokes
Paraguay,70920,35.0,Fresh or chilled asparagus
Paraguay,70930,35.0,Fresh or chilled aubergines
Paraguay,70940,35.0,Fresh or chilled celery (excl. celeriac)
Paraguay,70951,35.0,"Fresh or chilled mushrooms of the genus ""Agaricus"""
Paraguay,70952,35.0,Fresh or chilled truffles
Paraguay,70959,35.0,"Fresh or chilled edible mushrooms (excl. mushrooms of the genus ""Agaricus"" and truffles)"
Paraguay,70960,35.0,Fresh or chilled fruits of the genus Capsicum or Pimenta
Paraguay,70970,35.0,"Fresh or chilled spinach, New Zealand spinach and orache spinach"
Paraguay,70990,35.0,"Fresh or chilled vegetables (excl. potatoes, tomatoes, vegetables of the Allium spp., cabbages of the genus Brassica, lettuces of the species Lactuca sativa and Cichorium, carrots, turnips, salad beetroot, salsify, celeriac, radishes and similar edible roots, cucumbers and gherkins, leguminous vegetables, artichokes, asparagus, aubergines, mushrooms, truffles, fruits of the genus Capsicum or of the genus Pimenta, spinach, New Zealand spinach and orache spinach)"
Paraguay,71010,35.0,"Potatoes, uncooked or cooked by steaming or by boiling in water, frozen"
Paraguay,71021,35.0,"Shelled or unshelled peas ""Pisum sativum"", uncooked or cooked by steaming or by boiling in water, frozen"
Paraguay,71022,35.0,"Shelled or unshelled beans ""Vigna spp., Phaseolus spp."", uncooked or cooked by steaming or by boiling in water, frozen"
Paraguay,71029,35.0,"Leguminous vegetables, shelled or unshelled, uncooked or cooked by steaming or by boiling in water, frozen (excl. peas and beans)"
Paraguay,71030,35.0,"Spinach, New Zealand spinach and orache spinach, uncooked or cooked by steaming or by boiling in water, frozen"
Paraguay,71040,35.0,"Sweetcorn, uncooked or cooked by steaming or by boiling in water, frozen"
Paraguay,71080,35.0,"Vegetables, uncooked or cooked by steaming or by boiling in water, frozen (excl. potatoes, leguminous vegetables, spinach, New Zealand spinach, orache spinach, and sweetcorn)"
Paraguay,71090,35.0,"Mixtures of vegetables, uncooked or cooked by steaming or by boiling in water, frozen"
Paraguay,71120,35.0,"Olives, provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions, but unsuitable in that state for immediate consumption"
Paraguay,71130,35.0,"Capers provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions, but unsuitable in that state for immediate consumption"
Paraguay,71140,35.0,"Cucumbers and gherkins provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions, but unsuitable in that state for immediate consumption"
Paraguay,71151,35.0,"Mushrooms of the genus ""Agaricus"", provisionally preserved, e.g., by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions, but unsuitable in that state for immediate consumption"
Paraguay,71159,35.0,"Mushrooms and truffles, provisionally preserved, e.g., by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions, but unsuitable in that state for immediate consumption (excl. mushrooms of the genus ""Agaricus"")"
Paraguay,71190,35.0,"Vegetables and mixtures of vegetables provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions, but unsuitable in that state for immediate consumption (excl. onions, olives, capers, cucumbers and gherkins, not mixed)"
Paraguay,71220,35.0,"Dried onions, whole, cut, sliced, broken or in powder, but not further prepared"
Paraguay,71231,35.0,"Dried mushrooms of the genus ""Agaricus"", whole, cut, sliced, broken or in powder, but not further prepared"
Paraguay,71232,35.0,"Dried wood ears ""Auricularia spp."", whole, cut, sliced, broken or in powder, but not further prepared"
Paraguay,71233,35.0,"Dried jelly fungi ""Tremella spp."", whole, cut, sliced, broken or in powder, but not further prepared"
Paraguay,71239,35.0,"Dried mushrooms and truffles, whole, cut, sliced, broken or in powder, but not further prepared (excl. mushrooms of the genus ""Agaricus"", wood ears ""Auricularia spp."" and jelly fungi ""Tremella spp."")"
Paraguay,71290,35.0,"Dried vegetables and mixtures of vegetables, whole, cut, sliced, broken or in powder, but not further prepared (excl. onions, mushrooms and truffles, not mixed)"
Paraguay,71310,35.0,"Dried, shelled peas ""Pisum sativum"", whether or not skinned or split"
Paraguay,71320,35.0,"Dried, shelled chickpeas ""garbanzos"", whether or not skinned or split"
Paraguay,71331,35.0,"Dried, shelled beans of species ""Vigna mungo [L.] Hepper or Vigna radiata [L.] Wilczek"", whether or not skinned or split"
Paraguay,71332,35.0,"Dried, shelled small red ""Adzuki"" beans ""Phaseolus or Vigna angularis"", whether or not skinned or split"
Paraguay,71333,20.0,"Dried, shelled kidney beans ""Phaseolus vulgaris"", whether or not skinned or split"
Paraguay,71339,35.0,"Dried, shelled beans ""Vigna and Phaseolus"", whether or not skinned or split (excl. beans of species ""Vigna mungo [L] Hepper or Vigna radiata [L.] Wilczek"", small red ""Adzuki"" beans and kidney beans)"
Paraguay,71340,35.0,"Dried, shelled lentils, whether or not skinned or split"
Paraguay,71350,35.0,"Dried, shelled broad beans ""Vicia faba var. major"" and horse beans ""Vicia faba var. equina and Vicia faba var. minor"", whether or not skinned or split"
Paraguay,71390,35.0,"Dried, shelled leguminous vegetables, whether or not skinned or split (excl. peas, chickpeas, beans, lentils, broad beans and horse beans)"
Paraguay,71410,35.0,"Fresh, chilled, frozen or dried roots and tubers of manioc ""cassava"", whether or not sliced or in the form of pellets"
Paraguay,71420,35.0,"Sweet potatoes, fresh, chilled, frozen or dried, whether or not sliced or in the form of pellets"
Paraguay,71490,35.0,"Roots and tubers of arrowroot, salep, Jerusalem artichokes and similar roots and tubers with high starch or inulin content, fresh, chilled, frozen or dried, whether or not sliced or in the form of pellets and sago pith (excl. manioc ""cassava"" and sweet potatoes)"
Paraguay,80111,35.0,Desiccated coconuts
Paraguay,80119,35.0,"Fresh coconuts, whether or not shelled or peeled"
Paraguay,80121,35.0,"Fresh or dried brazil nuts, in shell"
Paraguay,80122,35.0,"Fresh or dried brazil nuts, shelled"
Paraguay,80131,10.0,"Fresh or dried cashew nuts, in shell"
Paraguay,80132,10.0,"Fresh or dried cashew nuts, shelled"
Paraguay,80211,35.0,Fresh or dried almonds in shell
Paraguay,80212,35.0,"Fresh or dried almonds, shelled and peeled"
Paraguay,80221,35.0,"Fresh or dried hazelnuts or filberts ""Corylus spp."", in shell"
Paraguay,80222,35.0,"Fresh or dried hazelnuts or filberts ""Corylus spp."", shelled and peeled"
Paraguay,80231,10.0,Fresh or dried walnuts in shell
Paraguay,80232,10.0,"Fresh or dried walnuts, shelled and peeled"
Paraguay,80240,35.0,"Fresh or dried chestnuts ""Castanea spp."", whether or not shelled or peeled"
Paraguay,80250,10.0,"Fresh or dried pistachios, whether or not shelled or peeled"
Paraguay,80290,35.0,"Nuts, fresh or dried, whether or not shelled or peeled (excl. coconuts, Brazil nuts, cashew nuts, almonds, hazelnuts, walnuts, chestnuts ""Castania spp."" and pistachios)"
Paraguay,80300,35.0,"Bananas, incl. plantains, fresh or dried"
Paraguay,80410,35.0,Fresh or dried dates
Paraguay,80420,35.0,Fresh or dried figs
Paraguay,80430,35.0,Fresh or dried pineapples
Paraguay,80440,35.0,Fresh or dried avocados
Paraguay,80450,35.0,"Fresh or dried guavas, mangoes and mangosteens"
Paraguay,80510,35.0,Fresh or dried oranges
Paraguay,80520,35.0,"Fresh or dried mandarins incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids"
Paraguay,80540,35.0,Fresh or dried grapefruit
Paraguay,80550,35.0,"Fresh or dried lemons ""Citrus limon, Citrus limonum"" and limes ""Citrus aurantifolia, Citrus latifolia"""
Paraguay,80590,35.0,"Fresh or dried citrus fruit (excl. oranges, lemons ""Citrus limon, Citrus limonum"", limes ""Citrus aurantifolia, Citrus latifolia"", grapefruit, mandarins, incl. tangerines and satsumas, clementines, wilkings and similar citrus hybrids)"
Paraguay,80610,20.0,Fresh grapes
Paraguay,80620,35.0,Dried grapes
Paraguay,80711,35.0,Fresh watermelons
Paraguay,80719,15.0,Fresh melons (excl. watermelons)
Paraguay,80720,35.0,"Fresh pawpaws ""papayas"""
Paraguay,80810,15.0,Fresh apples
Paraguay,80820,35.0,Fresh pears and quinces
Paraguay,80910,35.0,Fresh apricots
Paraguay,80920,35.0,Fresh cherries
Paraguay,80930,35.0,"Fresh peaches, incl. nectarines"
Paraguay,80940,35.0,Fresh plums and sloes
Paraguay,81010,35.0,Fresh strawberries
Paraguay,81020,35.0,"Fresh raspberries, blackberries, mulberries and loganberries"
Paraguay,81030,35.0,"Fresh black, white or red currants and gooseberries"
Paraguay,81040,35.0,"Fresh cranberries, bilberries and other fruits of the genus Vaccinium"
Paraguay,81050,35.0,Fresh kiwifruit
Paraguay,81060,35.0,Fresh durians
Paraguay,81090,35.0,"Fresh tamarinds, cashew apples, jackfruit, lychees, sapodillo plums, passion fruit, carambola, pitahaya and other edible fruit (excl. nuts, bananas, dates, figs, pineapples, avocadoes, guavas, mangoes, mangosteens, papaws ""papayas"", citrus fruit, grapes, melons, apples, pears quinces, apricots, cherries, peaches, plums, sloes, strawberries, raspberries, mulberries, blackberries, loganberries, black, white or redcurrants, gooseberries, cranberries, fruits of the genus Vaccinium, kiwifruit and durians)"
Paraguay,81110,15.0,"Frozen strawberries, uncooked or cooked by steaming or boiling in water, whether or not sweetened"
Paraguay,81120,35.0,"Frozen raspberries, blackberries, mulberries, loganberries, black-, white- or red- currants and gooseberries, uncooked or cooked by steaming or boiling in water, whether or not sweetened"
Paraguay,81190,35.0,"Frozen fruit and nuts, uncooked or cooked by steaming or boiling in water, whether or not sweetened (excl. strawberries, raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries)"
Paraguay,81210,15.0,"Cherries, provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions, but unsuitable in that state for immediate consumption"
Paraguay,81290,35.0,"Fruit and nuts, provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions, but unsuitable in that state for immediate consumption (excl. cherries)"
Paraguay,81310,15.0,Dried apricots
Paraguay,81320,15.0,Dried prunes
Paraguay,81330,15.0,Dried apples
Paraguay,81340,15.0,"Dried peaches, pears, papaws ""papayas"", tamarinds and other edible fruits (excl. nuts, bananas, dates, figs, pineapples, avocadoes, guavas, mangoes, mangosteens, citrus fruit, grapes apricots, prunes and apples, unmixed)"
Paraguay,81350,15.0,Mixtures of nuts or dried fruits
Paraguay,81400,35.0,"Peel of citrus fruit or melons, incl. watermelons, fresh, frozen, dried or provisionally preserved in brine, or in water with other additives"
Paraguay,90111,35.0,Coffee (excl. roasted and decaffeinated)
Paraguay,90112,35.0,Decaffeinated coffee (excl. roasted)
Paraguay,90121,35.0,Roasted coffee (excl. decaffeinated)
Paraguay,90122,35.0,"Roasted, decaffeinated coffee"
Paraguay,90190,35.0,Coffee husks and skins; coffee substitutes containing coffee in any proportion
Paraguay,90210,35.0,Green tea in immediate packings of <= 3 kg
Paraguay,90220,35.0,Green tea in immediate packings of > 3 kg
Paraguay,90230,35.0,"Black fermented tea and partly fermented tea, whether or not flavoured, in immediate packings of <= 3 kg"
Paraguay,90240,35.0,"Black fermented tea and partly fermented tea, whether or not flavoured, in immediate packings of > 3 kg"
Paraguay,90300,35.0,Mate
Paraguay,90411,35.0,"Pepper of the genus Piper, neither crushed nor ground"
Paraguay,90412,35.0,"Pepper of the genus Piper, crushed or ground"
Paraguay,90420,35.0,"Fruits of the genus Capsicum or of the genus Pimenta, dried or crushed or ground"
Paraguay,90500,35.0,Vanilla
Paraguay,90610,35.0,Cinnamon and cinnamon-tree flowers (excl. crushed and ground)
Paraguay,90620,35.0,Crushed or ground cinnamon and cinnamon-tree flowers
Paraguay,90700,35.0,"Cloves, whole fruit, cloves and stems"
Paraguay,90810,35.0,Nutmeg
Paraguay,90820,35.0,Mace
Paraguay,90830,35.0,Cardamoms
Paraguay,90910,35.0,Seeds of anise or badian
Paraguay,90920,35.0,Coriander seeds
Paraguay,90930,35.0,Cumin seeds
Paraguay,90940,35.0,Caraway seeds
Paraguay,90950,35.0,Seeds of fennel; juniper berries
Paraguay,91010,35.0,Ginger
Paraguay,91020,35.0,Saffron
Paraguay,91030,35.0,"Turmeric ""curcuma"""
Paraguay,91040,35.0,Thyme and bay leaves
Paraguay,91050,35.0,Curry
Paraguay,91091,35.0,Mixtures of different types of spices
Paraguay,91099,35.0,"Spices (excl. pepper of the genus Piper, fruit of the genus Capsicum or of the genus Pimenta, vanilla, cinnamon, cinnamontree flowers, clove ""wholefruit"", clove stems, nutmeg, mace, cardamoms, seeds of anise, badian, fennel, coriander, cumin and caraway, and juniper berries, ginger, saffron, turmeric ""curcuma"", thyme, bay leaves, curry and mixtures of various types of spices)"
Paraguay,100110,15.0,Durum wheat
Paraguay,100190,15.0,Wheat and meslin (excl. durum wheat)
Paraguay,100200,35.0,Rye
Paraguay,100300,35.0,Barley
Paraguay,100400,35.0,Oats
Paraguay,100510,35.0,Maize seed
Paraguay,100590,35.0,Maize (excl. seed)
Paraguay,100610,35.0,"Rice in the husk, ""paddy"" or rough"
Paraguay,100620,35.0,Husked or brown rice
Paraguay,100630,35.0,"Semi-milled or wholly milled rice, whether or not polished or glazed"
Paraguay,100640,35.0,Broken rice
Paraguay,100700,35.0,Grain sorghum
Paraguay,100810,35.0,Buckwheat
Paraguay,100820,35.0,Millet (excl. grain sorghum)
Paraguay,100830,35.0,Canary seed
Paraguay,100890,35.0,"Cereals (excl. wheat and meslin, rye, barley, oats, maize, rice, buckwheat, millet, canary seed and grain sorghum)"
Paraguay,110100,25.0,Wheat or meslin flour
Paraguay,110210,35.0,Rye flour
Paraguay,110220,35.0,"Maize ""corn"" flour"
Paraguay,110230,35.0,Rice flour
Paraguay,110290,35.0,"Cereal flours (excl. wheat, meslin, rye, maize and rice)"
Paraguay,110311,35.0,Groats and meal of wheat
Paraguay,110313,35.0,"Groats and meal of maize ""corn"""
Paraguay,110319,35.0,Groats and meal of cereals (excl. wheat and maize)
Paraguay,110320,35.0,Pellets
Paraguay,110412,35.0,Rolled or flaked grains of oats
Paraguay,110419,35.0,Rolled or flaked grains of cereals (excl. barley and oats)
Paraguay,110422,35.0,"Hulled, pearled, sliced, kibbled or otherwise worked oat grains (excl. oat flour)"
Paraguay,110423,35.0,"Hulled, pearled, sliced, kibbled or otherwise worked maize grains (excl. maize flour)"
Paraguay,110429,35.0,"Grains of cereals, hulled, pearled, sliced, kibbled or otherwise worked (excl. oats and maize, grain flour and husked and semi- or wholly milled rice and broken rice)"
Paraguay,110430,35.0,"Germ of cereals, whole, rolled, flaked or ground"
Paraguay,110510,35.0,"Flour, meal and powder of potatoes"
Paraguay,110520,35.0,"Flakes, granules and pellets of potatoes"
Paraguay,110610,35.0,"Flour, meal and powder of peas, beans, lentils and the other dried leguminous vegetables of heading 0713"
Paraguay,110620,35.0,"Flour, meal and powder of sago or of roots or tubers of manioc, arrowroot, salep, sweet potatoes and similar roots and tubers with a high content of starch or inulin of heading 0714"
Paraguay,110630,35.0,"Flour, meal and powder of produce of chapter 8 ""Edible fruit and nuts; peel of citrus fruits or melons"""
