hs_code,br_x_q,br_x_unit,py_m_q,py_m_unit,br_x_nt_wgt,py_m_nt_wgt,br_x_value,itic_rate,applied_tariff,adj_x_value,py_m_value,trade_gap,est_tax_loss,wgt_gap,value_ratio,wgt_ratio,density
300190,0.0,NR,4.3,kg,0.0,4.3,0.0,1.05,4.0,0.0,73.37,-73.37,-2.93,-4.3,NXR,NXR,
300290,340768.05,kg,312626.1,kg,340768.05,312626.1,3498885.0,1.03,6.25,3608050.21,3235909.77,372140.44,23258.78,28141.95,0.9,0.92,0.98
300390,253723.0,kg,254248.0,kg,253723.0,254248.0,256371.0,1.04,10.13,267138.58,260947.73,6190.85,627.23,-525.0,0.98,1.0,0.97
300410,15065.0,kg,12917.14,kg,15065.0,12917.14,425617.0,1.08,11.43,458219.26,389241.12,68978.14,7883.22,2147.86,0.85,0.86,0.99
300420,47654.0,kg,54521.62,kg,47654.0,54521.62,1418275.0,1.08,6.5,1526914.86,1692493.55,-165578.69,-10762.61,-6867.62,1.11,1.14,0.97
300432,214.0,kg,123.1,kg,214.0,123.1,16242.0,1.08,12.0,17486.14,16242.0,1244.14,149.3,90.9,0.93,0.58,1.61
300439,13242.29,kg,13143.39,kg,12984.29,13143.39,970948.0,1.08,7.06,1045322.62,1097475.22,-52152.6,-3683.28,-159.1,1.05,1.01,1.04
300450,42442.0,kg,53214.97,kg,42442.0,53214.97,712641.0,1.08,10.57,767229.3,809857.92,-42628.62,-4506.45,-10772.97,1.06,1.25,0.84
300490,7816621.72,kg,7116259.34,kg,7778695.72,7116259.34,13362028.0,1.08,9.64,14385559.34,15362414.93,-976855.59,-94158.02,662436.38,1.07,0.91,1.17
300510,12687.0,kg,24377.28,kg,12687.0,24377.28,322858.0,1.06,8.67,341260.91,316909.47,24351.44,2110.46,-11690.28,0.93,1.92,0.48
300590,35429.1,kg,35953.2,kg,35429.1,35953.2,274096.0,1.06,8.0,289719.47,279902.73,9816.74,785.34,-524.1,0.97,1.01,0.95
300610,1235.22,kg,1660.1,kg,1235.22,1660.1,337034.0,1.03,5.33,346538.36,642429.79,-295891.43,-15780.88,-424.88,1.85,1.34,1.38
300630,11627.0,kg,10890.56,kg,11627.0,10890.56,1274816.0,1.03,4.0,1310765.81,1274951.68,35814.13,1432.57,736.44,0.97,0.94,1.04
300640,4116.18,kg,4230.58,kg,4025.18,4230.58,581376.0,1.03,5.33,597770.8,395755.54,202015.26,10774.15,-205.4,0.66,1.05,0.63
300660,4810.0,kg,5005.15,kg,5005.0,5005.15,438372.0,1.03,12.0,450734.09,593005.0,-142270.91,-17072.51,-0.15,1.32,1.0,1.32
310100,9882761.0,kg,9942664.4,kg,9879181.0,9942664.4,2921304.0,1.09,4.0,3186558.4,2967462.86,219095.54,8763.82,-63483.4,0.93,1.01,0.93
310210,18631697.0,kg,17493030.0,kg,18631697.0,17493030.0,9556742.0,1.08,0.0,10349951.59,8776299.87,1573651.72,0.0,1138667.0,0.85,0.94,0.9
310221,27666800.0,kg,21984300.0,kg,27666800.0,21984300.0,8921057.0,1.08,0.0,9661504.73,7317939.49,2343565.24,0.0,5682500.0,0.76,0.79,0.95
310229,178142.0,kg,179405.0,kg,178143.0,179405.0,1520973.0,1.08,0.0,1647213.76,1558340.41,88873.35,0.0,-1262.0,0.95,1.01,0.94
310230,378240.0,kg,378240.0,kg,378240.0,378240.0,361101.0,1.08,0.0,391072.38,361027.29,30045.09,0.0,0.0,0.92,1.0,0.92
310240,192000.0,kg,192000.0,kg,192000.0,192000.0,80640.0,1.08,0.0,87333.12,80640.0,6693.12,0.0,0.0,0.92,1.0,0.92
310250,154349.0,kg,149940.4,kg,154349.0,149940.4,760118.0,1.08,0.0,823207.79,756614.23,66593.56,0.0,4408.6,0.92,0.97,0.95
310260,198000.0,kg,169000.0,kg,198000.0,169000.0,167286.0,1.08,0.0,181170.74,134698.68,46472.06,0.0,29000.0,0.74,0.85,0.87
310280,417254.0,kg,428373.0,kg,417254.0,428373.0,2333613.0,1.08,4.0,2527302.88,2554626.63,-27323.75,-1092.95,-11119.0,1.01,1.03,0.98
310290,11819101.0,kg,11816000.0,kg,11840105.0,11816000.0,8712140.0,1.08,0.0,9435247.62,8539071.25,896176.37,0.0,24105.0,0.91,1.0,0.91
310390,859530.0,kg,926570.0,kg,859530.0,926570.0,648324.0,1.08,0.0,700578.91,698585.92,1992.99,0.0,-67040.0,1.0,1.08,0.93
310420,14934318.0,kg,15018834.0,kg,14935358.0,15018834.0,6667337.0,1.1,0.0,7322069.49,6694575.96,627493.53,0.0,-83476.0,0.91,1.01,0.91
310430,216274.0,kg,151473.7,kg,216274.0,151473.7,488885.0,1.1,0.0,536893.51,427009.62,109883.89,0.0,64800.3,0.8,0.7,1.14
310490,2025014.0,kg,1913990.0,kg,2025014.0,1913990.0,723490.0,1.1,3.0,794536.72,661107.45,133429.27,4002.88,111024.0,0.83,0.95,0.88
310510,1459007.0,kg,1312470.0,kg,1459342.0,1312470.0,11019286.0,1.09,6.0,11966944.6,9126499.54,2840445.06,170426.7,146872.0,0.76,0.9,0.85
310520,207006573.87,kg,198403400.0,kg,207006573.87,198403400.0,102917242.0,1.09,0.0,111768124.81,96227167.14,15540957.67,0.0,8603173.87,0.86,0.96,0.9
310530,234000.0,kg,200000.0,kg,234000.0,200000.0,164632.0,1.09,0.0,178790.35,144000.0,34790.35,0.0,34000.0,0.81,0.85,0.94
310540,1552975.0,kg,1331180.0,kg,1552975.0,1331180.0,923039.0,1.09,0.0,1002420.35,755316.42,247103.93,0.0,221795.0,0.75,0.86,0.88
310551,614761.0,kg,590594.0,kg,614761.0,590594.0,457105.0,1.09,4.0,496416.03,400314.97,96101.06,3844.04,24167.0,0.81,0.96,0.84
310559,444997.0,kg,1084564.5,kg,444997.0,1084564.5,1947208.0,1.09,4.0,2114667.89,2314237.68,-199569.79,-7982.79,-639567.5,1.09,2.44,0.45
310560,346373.0,kg,320117.47,kg,346373.0,320117.47,1333445.0,1.09,4.0,1448121.27,1231533.21,216588.06,8663.52,26255.53,0.85,0.92,0.92
310590,16995362.0,kg,16965966.99,kg,16994837.0,16965966.99,14674109.0,1.09,1.33,15936082.37,13712832.76,2223249.61,29643.33,28870.01,0.86,1.0,0.86
320120,16100.0,kg,17100.36,kg,16100.0,17100.36,36960.0,1.09,10.0,40131.17,41948.0,-1816.83,-181.68,-1000.36,1.05,1.06,0.98
320190,52885.0,kg,52947.4,kg,52885.0,52947.4,195613.0,1.09,8.4,212396.6,195707.95,16688.65,1401.85,-62.4,0.92,1.0,0.92
320210,123560.0,kg,132136.24,kg,123560.0,132136.24,203249.0,1.11,8.0,225647.04,261716.31,-36069.27,-2885.54,-8576.24,1.16,1.07,1.08
320290,445470.0,kg,450384.72,kg,445470.0,450384.72,621807.0,1.11,7.71,690330.13,614607.97,75722.16,5841.42,-4914.72,0.89,1.01,0.88
320300,4140.0,kg,4148.86,kg,4140.0,4148.86,53617.0,1.16,6.57,62045.59,53645.49,8400.1,552.01,-8.86,0.86,1.0,0.86
320411,62573.0,kg,49264.08,kg,62573.0,49264.08,389132.0,1.05,9.0,409756.0,328664.94,81091.06,7298.2,13308.92,0.8,0.79,1.02
320412,18272.0,kg,17247.4,kg,18272.0,17247.4,181475.0,1.05,13.0,191093.18,168011.19,23081.98,3000.66,1024.6,0.88,0.94,0.93
320413,2793.67,kg,2427.42,kg,2793.67,2427.42,25243.0,1.05,11.0,26580.88,27813.27,-1232.39,-135.56,366.25,1.05,0.87,1.2
320414,14994.0,kg,15110.0,kg,14994.0,15110.0,58328.0,1.05,14.0,61419.38,58384.64,3034.74,424.86,-116.0,0.95,1.01,0.94
320415,5.76,kg,2.02,kg,5.76,2.02,148.0,1.05,4.5,155.84,147.99,7.85,0.35,3.74,0.95,0.35,2.7
320416,95590.0,kg,109044.0,kg,95590.0,109044.0,701657.0,1.05,0.0,738844.82,666029.7,72815.12,0.0,-13454.0,0.9,1.14,0.79
320417,509364.0,kg,575952.96,kg,509364.0,575952.96,2377754.0,1.05,0.0,2503774.96,2271692.38,232082.58,0.0,-66588.96,0.91,1.13,0.8
320419,11314.0,kg,15242.55,kg,11314.0,15242.55,235420.0,1.05,7.43,247897.26,252970.46,-5073.2,-376.87,-3928.55,1.02,1.35,0.76
320420,22561.0,kg,25792.03,kg,22561.0,25792.03,88126.0,1.05,14.0,92796.68,93672.84,-876.16,-122.66,-3231.03,1.01,1.14,0.88
320490,831.45,kg,2783.82,kg,831.45,2783.82,22116.0,1.05,14.0,23288.15,19504.87,3783.28,529.66,-1952.37,0.84,3.35,0.25
320500,221.99,kg,343.11,kg,221.99,343.11,18820.0,1.04,9.0,19599.15,1196.13,18403.02,1656.27,-121.12,0.06,1.55,0.04
320611,15893.0,kg,35172.2,kg,15893.0,35172.2,76511.0,1.05,10.0,80688.5,126316.41,-45627.91,-4562.79,-19279.2,1.57,2.21,0.71
320619,238547.82,kg,233676.3,kg,238547.82,233676.3,1023795.0,1.05,5.5,1079694.21,1008575.69,71118.52,3911.52,4871.52,0.93,0.98,0.95
320620,12630.0,kg,14405.0,kg,12630.0,14405.0,74377.0,1.05,0.0,78437.98,67172.8,11265.18,0.0,-1775.0,0.86,1.14,0.75
320641,3577.0,kg,8480.76,kg,3577.0,8480.76,28685.0,1.05,2.0,30251.2,27243.32,3007.88,60.16,-4903.76,0.9,2.37,0.38
320649,227771.64,kg,257579.79,kg,227771.64,257579.79,808775.0,1.05,7.0,852934.12,766619.03,86315.08,6042.06,-29808.14,0.9,1.13,0.79
320650,0.0,NR,19.67,kg,0.0,19.67,0.0,1.05,4.5,0.0,18.0,-18.0,-0.81,-19.67,NXR,NXR,
320710,3240.0,kg,3419.3,kg,3265.0,3419.3,45864.0,1.08,12.0,49496.43,45845.59,3650.84,438.1,-154.3,0.93,1.05,0.88
320720,44.0,kg,44.0,kg,44.0,44.0,772.0,1.08,8.67,833.14,773.93,59.21,5.13,0.0,0.93,1.0,0.93
320730,257.51,kg,229.0,kg,257.51,229.0,1041.0,1.08,12.0,1123.45,1061.49,61.96,7.43,28.51,0.94,0.89,1.06
320810,1879146.0,kg,2309305.26,kg,1879140.0,2309305.26,5927665.0,1.05,14.0,6207450.79,6029993.24,177457.55,24844.06,-430165.26,0.97,1.23,0.79
320820,1144117.21,kg,1212949.57,kg,1118711.21,1212949.57,5034746.0,1.05,11.0,5272386.01,5006631.77,265754.24,29232.97,-94238.36,0.95,1.08,0.88
320890,1431496.0,kg,1655597.05,kg,1431498.0,1655597.05,4681611.0,1.05,14.0,4902583.04,4861010.91,41572.13,5820.1,-224099.05,0.99,1.16,0.86
320910,12928812.0,kg,12647492.0,kg,12928224.0,12647492.0,14957808.0,1.07,14.0,16058702.67,15177864.13,880838.54,123317.4,280732.0,0.95,0.98,0.97
320990,422631.49,kg,647549.61,kg,422631.49,647549.61,715366.0,1.07,14.0,768016.94,1170548.34,-402531.4,-56354.4,-224918.12,1.52,1.53,0.99
321000,35783.0,kg,36469.23,kg,35783.0,36469.23,210639.0,1.08,14.0,226521.18,214278.88,12242.3,1713.92,-686.23,0.95,1.02,0.93
321100,29755.0,kg,29743.8,kg,29755.0,29743.8,115933.0,1.05,14.0,122054.26,115805.55,6248.71,874.82,11.2,0.95,1.0,0.95
321210,7227.0,kg,5442.84,kg,7224.0,5442.84,167693.0,1.05,14.0,175339.8,123853.67,51486.13,7208.06,1781.16,0.71,0.75,0.94
321290,33405.46,kg,30454.2,kg,33405.46,30454.2,246099.0,1.05,14.0,257321.11,217042.91,40278.2,5638.95,2951.26,0.84,0.91,0.93
321310,230835.0,kg,230505.0,kg,230835.0,230505.0,594432.0,1.04,14.0,618922.6,590891.66,28030.94,3924.33,330.0,0.95,1.0,0.96
321390,50503.0,kg,50573.11,kg,49608.0,50573.11,144795.0,1.04,14.0,150760.55,148415.19,2345.36,328.35,-965.11,0.98,1.02,0.97
321410,5757750.0,kg,5449253.5,kg,5750173.0,5449253.5,3801975.0,1.06,14.0,4036937.06,3484627.46,552309.6,77323.34,300919.5,0.86,0.95,0.91
321490,62360604.0,kg,53812000.0,kg,62390455.0,53812000.0,8846376.0,1.06,14.0,9393082.04,8620170.62,772911.42,108207.6,8578455.0,0.92,0.86,1.06
321511,76363.0,kg,83025.6,kg,76583.0,83025.6,552674.0,1.05,11.0,581191.98,550194.12,30997.86,3409.76,-6442.6,0.95,1.08,0.87
321519,608798.0,kg,586058.43,kg,609038.0,586058.43,3692416.0,1.05,11.0,3882944.67,3451453.81,431490.86,47463.99,22979.57,0.89,0.96,0.92
321590,17154.0,kg,18514.19,kg,17159.0,18514.19,192787.0,1.05,14.0,202734.81,209014.19,-6279.38,-879.11,-1355.19,1.03,1.08,0.96
330112,236.0,kg,760.4,kg,236.0,760.4,7933.0,1.05,14.0,8347.1,10439.55,-2092.45,-292.94,-524.4,1.25,3.22,0.39
330113,658.0,kg,648.0,kg,658.0,648.0,8961.0,1.05,14.0,9428.76,8793.21,635.55,88.98,10.0,0.93,0.98,0.95
330125,1400.0,kg,327.17,kg,1400.0,327.17,74704.0,1.05,5.33,78603.55,17146.2,61457.35,3277.73,1072.83,0.22,0.23,0.93
330129,696.0,kg,573.2,kg,696.0,573.2,17533.0,1.05,10.83,18448.22,10396.0,8052.22,872.32,122.8,0.56,0.82,0.68
330190,25589.0,kg,25746.0,kg,25589.0,25746.0,139329.0,1.05,12.5,146601.97,139118.54,7483.43,935.43,-157.0,0.95,1.01,0.94
330210,142263.0,kg,106193.0,kg,142263.0,106193.0,978026.0,1.04,11.0,1016364.62,690282.35,326082.27,35869.05,36070.0,0.68,0.75,0.91
330290,543134.36,kg,569367.66,kg,543129.36,569367.66,6130473.0,1.04,8.33,6370787.54,6404335.43,-33547.89,-2795.66,-26238.3,1.01,1.05,0.96
330300,17117.0,kg,31494.1,kg,17118.0,31494.1,501995.0,1.04,6.0,524584.77,662050.89,-137466.12,-8247.97,-14376.1,1.26,1.84,0.69
330410,5727.42,kg,6313.64,kg,5780.42,6313.64,175567.0,1.04,6.0,183151.49,143685.98,39465.51,2367.93,-533.22,0.78,1.09,0.72
330420,5837.66,kg,4970.05,kg,5474.66,4970.05,225175.0,1.04,12.0,234902.56,204730.8,30171.76,3620.61,504.61,0.87,0.91,0.96
330430,13419.85,kg,11941.52,kg,13432.85,11941.52,233436.0,1.04,6.0,243520.44,218528.81,24991.63,1499.5,1491.33,0.9,0.89,1.01
330491,31402.0,kg,20390.34,kg,31402.0,20390.34,140569.0,1.04,6.0,146641.58,146988.79,-347.21,-20.83,11011.66,1.0,0.65,1.54
330499,98974.11,kg,138198.44,kg,101354.11,138198.44,1600619.0,1.04,6.0,1669765.74,1900437.03,-230671.29,-13840.28,-36844.33,1.14,1.36,0.83
330510,710253.0,kg,771199.0,kg,710017.0,771199.0,1703963.0,1.05,6.0,1792228.28,1693546.26,98682.02,5920.92,-61182.0,0.94,1.09,0.87
330520,912.0,kg,707.55,kg,912.0,707.55,4950.0,1.05,6.0,5206.41,5003.11,203.3,12.2,204.45,0.96,0.78,1.24
330530,1118.0,kg,962.78,kg,1123.0,962.78,14649.0,1.05,6.0,15407.82,12404.86,3002.96,180.18,160.22,0.81,0.86,0.94
330590,782496.0,kg,845982.92,kg,782297.0,845982.92,2537658.0,1.05,6.0,2669108.68,2731588.12,-62479.44,-3748.77,-63685.92,1.02,1.08,0.95
330610,2053560.0,kg,2146850.0,kg,2053560.0,2146850.0,4313829.0,1.06,18.0,4582149.16,9065147.84,-4482998.68,-806939.76,-93290.0,1.98,1.05,1.89
330620,2983.11,kg,7575.74,kg,2953.11,7575.74,178313.0,1.06,16.0,189404.07,346943.28,-157539.21,-25206.27,-4622.63,1.83,2.57,0.71
330690,206468.0,kg,178005.58,kg,206468.0,178005.58,495951.0,1.06,18.0,526799.15,916327.56,-389528.41,-70115.11,28462.42,1.74,0.86,2.02
330710,2291.0,kg,4522.45,kg,2291.0,4522.45,26675.0,1.06,6.0,28323.52,43235.34,-14911.82,-894.71,-2231.45,1.53,1.97,0.77
330720,255380.0,kg,249492.0,kg,255379.0,249492.0,1842706.0,1.06,6.0,1956585.23,2580680.51,-624095.28,-37445.72,5887.0,1.32,0.98,1.35
330730,13925.0,kg,14017.0,kg,13925.0,14017.0,15693.0,1.06,6.0,16662.83,16193.07,469.76,28.19,-92.0,0.97,1.01,0.97
330749,36671.0,kg,37475.1,kg,36802.0,37475.1,396985.0,1.06,18.0,421518.67,401031.01,20487.66,3687.78,-673.1,0.95,1.02,0.93
330790,17609.0,kg,22717.0,kg,19858.0,22717.0,146358.0,1.06,6.0,155402.92,176427.31,-21024.39,-1261.46,-2859.0,1.14,1.14,0.99
340111,2639135.0,kg,2192727.42,kg,2636703.0,2192727.42,6282404.0,1.06,12.0,6659348.24,5083031.7,1576316.54,189157.98,443975.58,0.76,0.83,0.92
340119,222204.02,kg,460519.12,kg,222204.02,460519.12,377215.0,1.06,18.0,399847.9,907168.24,-507320.34,-91317.66,-238315.1,2.27,2.07,1.09
340120,2820838.0,kg,2809368.32,kg,2820838.0,2809368.32,4775768.0,1.06,18.0,5062314.08,4839265.81,223048.27,40148.69,11469.68,0.96,1.0,0.96
340130,184313.0,kg,224398.9,kg,187724.0,224398.9,518326.0,1.06,18.0,549425.56,646435.1,-97009.54,-17461.72,-36674.9,1.18,1.2,0.98
340290,1053826.28,kg,803374.97,kg,981468.28,803374.97,3090117.0,1.09,10.89,3357721.13,3047186.4,310534.73,33813.78,178093.31,0.91,0.82,1.11
340311,0.0,NR,18.0,kg,0.0,18.0,0.0,1.08,13.0,0.0,37.37,-37.37,-4.86,-18.0,NXR,NXR,
340319,51193.81,kg,40637.8,kg,51388.81,40637.8,515431.0,1.08,14.0,557284.0,394511.81,162772.19,22788.11,10751.01,0.71,0.79,0.9
340391,150610.0,kg,200751.5,kg,150610.0,200751.5,169385.0,1.08,13.0,183139.06,235973.21,-52834.15,-6868.44,-50141.5,1.29,1.33,0.97
340399,195235.36,kg,403341.0,kg,176035.36,403341.0,930094.0,1.08,14.0,1005617.63,1592219.94,-586602.31,-82124.32,-227305.64,1.58,2.29,0.69
340420,44780.0,kg,34375.0,kg,44780.0,34375.0,169797.0,1.04,14.0,177437.86,99102.26,78335.6,10966.98,10405.0,0.56,0.77,0.73
340490,198810.33,kg,174333.9,kg,198810.33,174333.9,1422024.0,1.04,9.5,1486015.08,1290275.84,195739.24,18595.23,24476.43,0.87,0.88,0.99
340510,7090.0,kg,6904.49,kg,5224.0,6904.49,34301.0,1.04,16.0,35762.22,36451.66,-689.44,-110.31,-1680.49,1.02,1.32,0.77
340520,169432.0,kg,195184.0,kg,169432.0,195184.0,127290.0,1.04,16.0,132712.55,170292.5,-37579.95,-6012.79,-25752.0,1.28,1.15,1.11
340530,71816.0,kg,81527.6,kg,71816.0,81527.6,353667.0,1.04,16.0,368733.21,370417.96,-1684.75,-269.56,-9711.6,1.0,1.14,0.88
340540,22344.0,kg,21653.1,kg,22344.0,21653.1,28455.0,1.04,16.0,29667.18,24206.47,5460.71,873.71,690.9,0.82,0.97,0.84
340590,24135.34,kg,27201.4,kg,24135.34,27201.4,126818.0,1.04,16.0,132220.45,143353.59,-11133.14,-1781.3,-3066.06,1.08,1.13,0.96
340600,913910.29,kg,954730.0,kg,915541.29,954730.0,3139442.0,1.02,6.0,3217300.16,3218460.38,-1160.22,-69.61,-39188.71,1.0,1.04,0.96
340700,96360.59,kg,93063.49,kg,96181.59,93063.49,257756.0,1.05,16.0,270746.9,269036.12,1710.78,273.73,3118.1,0.99,0.97,1.03
350110,0.0,NR,308.4,kg,0.0,308.4,0.0,1.05,14.0,0.0,5541.46,-5541.46,-775.8,-308.4,NXR,NXR,
350211,1000.0,kg,1000.0,kg,1000.0,1000.0,15450.0,1.07,14.0,16491.33,15450.0,1041.33,145.79,0.0,0.94,1.0,0.94
350300,188036.0,kg,186647.78,kg,188036.0,186647.78,1779916.0,1.04,11.0,1849332.72,1826741.53,22591.19,2485.03,1388.22,0.99,0.99,1.0
350400,9459.36,kg,9435.25,kg,9459.36,9435.25,114474.0,1.06,11.6,121731.65,112887.91,8843.74,1025.87,24.11,0.93,1.0,0.93
350510,4561339.0,kg,5403665.5,kg,4565719.0,5403665.5,4473638.0,1.07,14.0,4766213.93,5337376.56,-571162.63,-79962.77,-837946.5,1.12,1.18,0.95
350520,9810.89,kg,9821.42,kg,9810.89,9821.42,24001.0,1.07,14.0,25570.67,21618.95,3951.72,553.24,-10.53,0.85,1.0,0.84
350610,315102.91,kg,334338.37,kg,316121.91,334338.37,2560085.0,1.06,11.0,2701401.69,2364410.69,336991.0,37069.01,-18216.46,0.88,1.06,0.83
350691,925452.45,kg,897955.54,kg,926053.45,897955.54,3076186.0,1.06,14.67,3245991.47,2927376.83,318614.64,46730.15,28097.91,0.9,0.97,0.93
350699,61222.09,kg,56848.14,kg,55453.09,56848.14,215997.0,1.06,16.0,227920.03,193064.32,34855.71,5576.91,-1395.05,0.85,1.03,0.83
350710,178920.0,kg,178920.0,kg,178920.0,178920.0,425920.0,1.02,14.0,436482.82,425920.15,10562.67,1478.77,0.0,0.98,1.0,0.98
350790,858629.0,kg,830934.82,kg,858629.0,830934.82,8155746.0,1.02,10.6,8358008.5,7382650.76,975357.74,103387.92,27694.18,0.88,0.97,0.91
360200,1810770.0,kg,1829420.0,kg,1810770.0,1829420.0,2804077.0,1.1,12.0,3094579.38,3084839.18,9740.2,1168.82,-18650.0,1.0,1.01,0.99
360410,312946.0,kg,313283.0,kg,312946.0,313283.0,1216527.0,1.03,14.0,1259105.44,1217294.14,41811.3,5853.58,-337.0,0.97,1.0,0.97
360500,403716.0,kg,391665.0,kg,403716.0,391665.0,1297378.0,1.03,14.0,1337856.19,1285353.23,52502.96,7350.41,12051.0,0.96,0.97,0.99
360690,770.0,kg,1595.0,kg,770.0,1595.0,3345.0,1.02,14.0,3425.28,6972.1,-3546.82,-496.55,-825.0,2.04,2.07,0.98
370110,16.0,square_meters,0.0,NR,31.98,38.91,615.0,1.04,5.0,638.62,1792.25,-1153.63,-57.68,-6.93,2.81,1.22,2.31
370120,5.0,kg,4.74,kg,5.0,4.74,598.0,1.04,2.0,620.96,597.6,23.36,0.47,0.26,0.96,0.95,1.02
370130,13182.0,square_meters,0.0,NR,9762.0,9089.8,114828.0,1.04,7.44,119237.4,98498.37,20739.03,1543.91,672.2,0.83,0.93,0.89
370244,1932.0,square_meters,0.0,NR,339.0,338.8,12282.0,1.06,8.0,12974.7,12282.0,692.7,55.42,0.2,0.95,1.0,0.95
370310,1019.0,kg,1018.4,kg,1019.0,1018.4,7376.0,1.04,12.0,7668.09,7375.52,292.57,35.11,0.6,0.96,1.0,0.96
370320,35320.0,kg,35307.4,kg,35320.0,35307.4,255475.0,1.04,2.0,265591.81,255476.12,10115.69,202.31,12.6,0.96,1.0,0.96
370400,50.0,kg,50.0,kg,50.0,50.0,2018.0,1.05,14.0,2120.92,2017.8,103.12,14.44,0.0,0.95,1.0,0.95
370710,4233.0,kg,3680.1,kg,4233.0,3680.1,36729.0,1.06,14.0,39035.58,26367.41,12668.17,1773.54,552.9,0.68,0.87,0.78
370790,32113.14,kg,37951.29,kg,37981.14,37951.29,116106.0,1.06,9.8,123397.46,114520.74,8876.72,869.92,29.85,0.93,1.0,0.93
380110,11.0,kg,239.0,kg,11.0,239.0,1858.0,1.14,2.0,2118.49,5364.21,-3245.72,-64.91,-228.0,2.53,21.73,0.12
380130,820050.0,kg,768550.0,kg,820050.0,768550.0,1053632.0,1.14,2.0,1201351.21,998170.5,203180.71,4063.61,51500.0,0.83,0.94,0.89
380190,2905.0,kg,254.31,kg,2905.0,254.31,21201.0,1.14,10.0,24173.38,5121.21,19052.17,1905.22,2650.69,0.21,0.09,2.42
380210,36982.0,kg,44954.8,kg,36982.0,44954.8,141127.0,1.12,12.0,157554.18,151206.19,6347.99,761.76,-7972.8,0.96,1.22,0.79
380290,813001.0,kg,845662.5,kg,813051.0,845662.5,596013.0,1.12,8.17,665388.91,544250.45,121138.46,9892.97,-32611.5,0.82,1.04,0.79
380400,9600.0,kg,4600.0,kg,9600.0,4600.0,10323.0,1.08,10.0,11117.87,3191.48,7926.39,792.64,5000.0,0.29,0.48,0.6
380510,2040.0,kg,3120.0,kg,2040.0,3120.0,5712.0,1.07,14.0,6107.27,12861.6,-6754.33,-945.61,-1080.0,2.11,1.53,1.38
380590,5795.0,kg,3323.11,kg,5795.0,3323.11,30163.0,1.07,14.0,32250.28,14369.8,17880.48,2503.27,2471.89,0.45,0.57,0.78
380610,534350.0,kg,540465.0,kg,534350.0,540465.0,471535.0,1.07,12.0,505862.75,471534.0,34328.75,4119.45,-6115.0,0.93,1.01,0.92
380620,5000.0,kg,5010.0,kg,5000.0,5010.0,14750.0,1.07,14.0,15823.8,14802.31,1021.49,143.01,-10.0,0.94,1.0,0.93
380690,49970.0,kg,58370.85,kg,49970.0,58370.85,90611.0,1.07,14.0,97207.48,103437.2,-6229.72,-872.16,-8400.85,1.06,1.17,0.91
380700,47048.0,kg,47048.0,kg,47048.0,47048.0,48494.0,1.08,14.0,52257.13,51841.02,416.11,58.26,0.0,0.99,1.0,0.99
380910,25761.0,kg,25755.1,kg,25761.0,25755.1,54280.0,1.1,14.0,59566.87,53951.98,5614.89,786.08,5.9,0.91,1.0,0.91
380991,4654461.49,kg,4615293.64,kg,4654461.49,4615293.64,3779455.0,1.1,13.5,4147573.92,4070554.88,77019.04,10397.57,39167.85,0.98,0.99,0.99
380992,584276.14,kg,525651.0,kg,584276.14,525651.0,994289.0,1.1,14.0,1091132.75,890621.19,200511.56,28071.62,58625.15,0.82,0.9,0.91
380993,2952540.0,kg,2938002.0,kg,2952540.0,2938002.0,3068762.0,1.1,14.0,3367659.42,3060210.66,307448.76,43042.83,14538.0,0.91,1.0,0.91
381010,16079.78,kg,20731.46,kg,16079.78,20731.46,207769.0,1.06,14.0,219445.62,207314.63,12130.99,1698.34,-4651.68,0.94,1.29,0.73
381090,86036.0,kg,52500.5,kg,85822.0,52500.5,285051.0,1.06,14.0,301070.87,183090.16,117980.71,16517.3,33321.5,0.61,0.61,0.99
381119,95.0,kg,210.32,kg,95.0,210.32,288.0,1.05,2.0,302.4,922.38,-619.98,-12.4,-115.32,3.05,2.21,1.38
381121,2980.0,kg,12793.76,kg,2980.0,12793.76,16665.0,1.05,11.0,17498.25,75251.14,-57752.89,-6352.82,-9813.76,4.3,4.29,1.0
381129,25.0,kg,26.8,kg,25.0,26.8,221.0,1.05,13.0,232.05,260.92,-28.87,-3.75,-1.8,1.12,1.07,1.05
381190,130322.0,kg,122102.0,kg,130322.0,122102.0,777201.0,1.05,8.0,816061.05,733329.92,82731.13,6618.49,8220.0,0.9,0.94,0.96
381210,1008.0,kg,1192.0,kg,1008.0,1192.0,5632.0,1.06,14.0,5983.44,6711.3,-727.86,-101.9,-184.0,1.12,1.18,0.95
381220,4000.0,kg,4000.0,kg,4000.0,4000.0,6168.0,1.06,14.0,6552.88,6168.0,384.88,53.88,0.0,0.94,1.0,0.94
381300,45750.0,kg,42300.9,kg,45750.0,42300.9,7849.0,1.11,14.0,8701.4,7839.64,861.76,120.65,3449.1,0.9,0.92,0.97
381400,749931.0,kg,715719.46,kg,749931.0,715719.46,1940806.0,1.06,14.0,2051431.94,1862072.01,189359.93,26510.39,34211.54,0.91,0.95,0.95
381511,1400.0,kg,1400.0,kg,1400.0,1400.0,29884.0,1.04,2.0,31180.97,29884.34,1296.63,25.93,0.0,0.96,1.0,0.96
381512,0.0,NR,100.0,kg,0.0,100.0,0.0,1.04,8.67,0.0,265.0,-265.0,-22.97,-100.0,NXR,NXR,
