reporter,hs_code,bound_tariff,commodity
Brazil,842310,35.0,"Personal weighing machines, incl. baby scales; household scales"
Brazil,842320,35.0,Scales for continuous weighing of goods on conveyors
Brazil,842330,35.0,"Constant weight scales and scales for discharging a pre-determined weight of material into a bag or container, incl. hopper scales (excl. scales for continuous weighing of goods on conveyors)"
Brazil,842381,33.333333333333336,"Weighing machinery having a maximum weighing capacity <= 30 kg (excl. balances of a sensitivity of 5 cg or better, personal weighing machines, household scales, scales for continuous weighing of goods on conveyors, constant weight scales and scales for discharging a pre-determined weight of material into a bag or container, incl. hopper scales)"
Brazil,842382,32.5,"Weighing machinery of a maximum weighing capacity > 30 kg but <= 5.000 kg (excl. personal weighing machines, scales for continuous weighing of goods on conveyors, constant weight scales and scales for discharging a pre-determined weight of material into a bag or container, incl. hopper scales)"
Brazil,842389,32.5,Weighing machinery of a maximum weighing capacity > 5.000 kg
Brazil,842390,35.0,"Weighing machine weights of all kinds; parts of weighing machinery, n.e.s."
Brazil,842410,35.0,"Fire extinguishers, whether or not charged (excl. fire-extinguishing bombs and grenades)"
Brazil,842420,35.0,"Spray guns and similar appliances (other than electrical machines, appliances and other devices for spraying molten metals or metal carbides of heading 8515, sand blasting machines and similar jet projecting machines)"
Brazil,842430,35.0,"Steam or sand blasting machines and similar jet projecting machines, incl. water cleaning appliances with built-in motor (excl. appliances for cleaning special containers)"
Brazil,842481,35.0,"Agricultural or horticultural mechanical appliances, whether or not hand-operated, for projecting, dispersing or spraying liquids or powders"
Brazil,842489,35.0,"Mechanical appliances, whether or not hand-operated, for projecting, dispersing or spraying liquids or powders, n.e.s."
Brazil,842490,35.0,"Parts of fire extinguishers, spray guns and similar appliances, steam or sand blasting machines and similar jet projecting machines and machinery and apparatus for projecting, dispersing or spraying liquids or powders, n.e.s."
Brazil,842511,35.0,"Pulley tackle and hoists, powered by electric motor (other than skip hoists or hoists of a kind used for raising vehicles)"
Brazil,842519,35.0,"Pulley tackle and hoists, not powered by electric motor (other than skip hoists or hoists of a kind used for raising vehicles)"
Brazil,842520,35.0,Pit-head winding gear; winches for use underground
Brazil,842531,30.0,Winches and capstans powered by electric motor (excl. pit-head winding gear and winches for use underground)
Brazil,842539,35.0,Winches and capstans not powered by electric motor (excl. pit-head winding gear and winches specially designed for use underground)
Brazil,842541,35.0,Built-in jacking systems of a type used in garages
Brazil,842542,31.666666666666668,"Jacks and hoists, hydraulic (excl. built-in jacking systems used in garages)"
Brazil,842549,30.0,"Jacks and hoists of a kind used for raising vehicles, not hydraulic"
Brazil,842611,35.0,Overhead travelling cranes on fixed support
Brazil,842612,35.0,Mobile lifting frames on tyres and straddle carriers
Brazil,842619,35.0,"Overhead travelling cranes, transporter cranes, gantry cranes, bridge cranes and mobile lifting frames (excl. overhead travelling cranes on fixed support, mobile lifting frames on tyres, straddle carriers and portal or pedestal jib cranes)"
Brazil,842620,35.0,Tower cranes
Brazil,842630,35.0,Portal or pedestal jib cranes
Brazil,842641,32.5,"Mobile cranes and works trucks fitted with a crane, self-propelled, on tyres (excl. wheel-mounted cranes, mobile lifting frames on tyres and straddle carriers)"
Brazil,842649,32.5,"Mobile cranes and works trucks fitted with a crane, self-propelled (excl. those on tyres and straddle carriers)"
Brazil,842691,35.0,Cranes designed for mounting on road vehicles
Brazil,842699,35.0,"Ships' derricks; cranes, incl. cable cranes (excl. overhead travelling cranes, transporter cranes, gantry cranes, portal or pedestal jib cranes, bridge cranes, mobile lifting frames and straddle carriers, tower cranes, works trucks fitted with a crane, mobile cranes and cranes designed for mounting on road vehicles)"
Brazil,842710,28.333333333333332,"Self-propelled trucks fitted with lifting or handling equipment, powered by an electric motor"
Brazil,842720,35.0,"Self-propelled trucks fitted with lifting or handling equipment, not powered by an electric motor"
Brazil,842790,35.0,"Works trucks fitted with lifting or handling equipment, not self-propelled"
Brazil,842810,35.0,Lifts and skip hoists
Brazil,842820,35.0,Pneumatic elevators and conveyors
Brazil,842831,35.0,"Continuous-action elevators and conveyors for goods or materials, for underground use (excl. pneumatic elevators and conveyors)"
Brazil,842832,35.0,"Continuous-action elevators and conveyors for goods or materials, bucket type (excl. for underground use)"
Brazil,842833,35.0,"Continuous-action elevators and conveyors for goods or materials, belt type (excl. those for underground use)"
Brazil,842839,35.0,"Continuous-action elevators and conveyors, for goods or materials (excl. those for underground use and bucket, belt or pneumatic types)"
Brazil,842840,35.0,Escalators and moving walkways
Brazil,842850,35.0,"Mines wagon pushers, locomotive or wagon traversers, wagon tippers and similar railway wagon handling equipment"
Brazil,842860,35.0,"Teleferics, chair-lifts, ski-draglines; traction mechanisms for funiculars"
Brazil,842890,25.0,"Machinery for lifting, handling, loading or unloading, n.e.s."
Brazil,842911,35.0,"Self-propelled bulldozers and angledozers, track laying"
Brazil,842919,35.0,"Self-propelled bulldozers and angledozers, on wheels"
Brazil,842920,35.0,Self-propelled graders and levellers
Brazil,842930,35.0,Self-propelled scrapers
Brazil,842940,35.0,Self-propelled tamping machines and road rollers
Brazil,842951,33.57142857142857,Self-propelled front-end shovel loaders
Brazil,842952,35.0,"Self-propelled mechanical shovels, excavators and shovel loaders, with a 360° revolving superstructure"
Brazil,842959,35.0,"Self-propelled mechanical shovels, excavators and shovel loaders (excl. self-propelled mechanical shovels with a 360° revolving superstructure and front-end shovel loaders)"
Brazil,843010,35.0,"Pile-drivers and pile-extractors (excl. those mounted on railway wagons, motor vehicle chassis or lorries)"
Brazil,843020,35.0,"Snow-ploughs and snow-blowers (excl. those mounted on railway wagons, motor vehicle chassis or lorries)"
Brazil,843031,17.5,Self-propelled coal or rock cutters and tunnelling machinery (excl. hydraulically operated self-advancing supports for mines)
Brazil,843039,17.5,"Coal or rock cutters and tunnelling machinery, not self-propelled (excl. hand-operated tools and hydraulically operated self-advancing supports for mines)"
Brazil,843041,20.0,"Self-propelled boring or sinking machinery for boring earth or extracting minerals or ores (excl. those mounted on railway or tramway wagons, motor vehicle chassis or lorries and tunnelling machinery)"
Brazil,843049,15.0,"Boring or sinking machinery for boring earth or extracting minerals or ores, not self-propelled and not hydraulic (excl. tunnelling machinery and hand-operated tools)"
Brazil,843050,31.666666666666668,"Self-propelled earth-moving machinery, n.e.s."
Brazil,843061,35.0,"Tamping or compacting machinery, not self-propelled (excl. hand-operated tools)"
Brazil,843069,33.75,"Earth moving machinery, not self-propelled, n.e.s."
Brazil,843110,35.0,"Parts of pulley tackles and hoists (other than skip hoists), winches, capstans and jacks, n.e.s."
Brazil,843120,31.666666666666668,"Parts of ork-lift trucks and other works trucks fitted with lifting or handling equipment, n.e.s."
Brazil,843131,35.0,"Parts of lifts, skip hoists or escalators, n.e.s."
Brazil,843139,25.0,"Parts of machinery of heading 8428, n.e.s."
Brazil,843141,35.0,"Buckets, shovels, grabs and grips for machinery of heading 8426, 8429 and 8430"
Brazil,843142,35.0,"Bulldozer or angledozer blades, n.e.s."
Brazil,843143,35.0,"Parts for boring or sinking machinery of subheading 8430.41 or 8430.49, n.e.s."
Brazil,843149,25.0,"Parts of machinery of heading 8426, 8429 and 8430, n.e.s."
Brazil,843210,35.0,"Ploughs for use in agriculture, horticulture or forestry"
Brazil,843221,35.0,"Disc harrows for use in agriculture, horticulture or forestry"
Brazil,843229,35.0,"Harrows, scarifiers, cultivators, weeders and hoes for use in agriculture, horticulture or forestry (excl. disc harrows)"
Brazil,843230,35.0,"Seeders, planters and transplanters for use in agriculture, horticulture and forestry"
Brazil,843240,35.0,"Manure spreaders and fertilizer distributors for use in agriculture, horticulture and forestry"
Brazil,843280,35.0,"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers (excl. sprayers and dusters, ploughs, harrows, scarifiers, cultivators, weeders, hoes, seeders, planters, manure spreaders and fertilizer distributors)"
Brazil,843290,35.0,"Parts of agricultural, horticultural or forestry machinery for soil preparation or cultivation or of lawn or sports-ground rollers, n.e.s."
Brazil,843311,35.0,"Mowers for lawns, parks or sports grounds, powered, with the cutting device rotating in a horizontal plane"
Brazil,843319,35.0,"Mowers for lawns, parks or sports grounds, powered, with the cutting device rotating in a vertical plane or with cutter bars"
Brazil,843320,35.0,"Mowers, incl. cutter bars for tractor mounting (excl. mowers for lawns, parks or sports grounds)"
Brazil,843330,35.0,Haymaking machinery (excl. mowers)
Brazil,843340,35.0,"Straw or fodderbalers, incl. pick-up balers"
Brazil,843351,35.0,Combine harvester-threshers
Brazil,843352,35.0,Threshing machinery (excl. combine harvester-threshers)
Brazil,843353,35.0,Root or tuber harvesting machines
Brazil,843359,35.0,"Harvesting machinery for agricultural produce (excl. mowers, haymaking machinery, straw and fodder balers, incl. pick-up balers, combine harvester-threshers, other threshing machinery and root or tuber harvesting machines)"
Brazil,843360,35.0,"Machines for cleaning, sorting or grading eggs, fruit or other agricultural produce (excl. machines for cleaning, sorting or grading seed, grain or dried leguminous vegetables of heading 8437)"
Brazil,843390,35.0,"Parts of harvesting machinery, threshing machinery, mowers and machines for cleaning, sorting or grading agricultural produce, n.e.s."
Brazil,843410,35.0,Milking machines
Brazil,843420,35.0,"Dairy machinery (excl. refrigerating or heat treatment equipment, cream separators, clarifying centrifuges, filter presses and other filtering equipment)"
Brazil,843490,35.0,"Parts of milking machines and dairy machinery, n.e.s."
Brazil,843510,31.666666666666668,"Presses, crushers and similar machinery used in the manufacture of wine, cider, fruit juices or similar beverages (excl. machinery for the treatment of these beverages, incl. centrifuges, filter presses, other filtering equipment and domestic appliances)"
Brazil,843590,32.5,"Parts of presses, crushers and similar machinery used in the manufacture of wine, cider, fruit juices or similar beverages, n.e.s."
Brazil,843610,35.0,"Machinery for preparing animal feedingstuffs in agricultural holdings and similar undertakings (excl. machinery for the feedingstuff industry, forage harvesters and autoclaves for cooking fodder)"
Brazil,843621,35.0,Poultry incubators and brooders
Brazil,843629,35.0,"Poultry-keeping machinery (excl. machines for sorting or grading eggs, poultry pickers of heading 8438 and incubators and brooders)"
